key_name,zh_cn,zh_tw,en_us,ja_jp,ko_kr,,
30121021,和瓦连京的对话,和瓦連京的對話,Conversation with Valentin,バレンチンとの対話,발렌틴과의 대화,발렌틴과의 대화,발렌틴과의 대화
30121022,维克多丢了文件。,維克多丟了檔。,Viktor lost the document.,ヴィクターは文書を捨てた。,빅토르가 문서를 잃어버렸다.,빅토르는 문서를 잃어버렸습니다.,빅터는 문서를 버렸다.
30121031,和维克多的对话,和維克多的對話,Conversation with Viktor,ヴィクターとの対話,빅토르와의 대화,빅토르와의 대화,빅터와의 대화
30121032,文件可能落在食堂了。,檔可能落在食堂了。,The document may have been left in the cafeteria.,文書はおそらく食堂に落ちている。,문서를 식당에 떨어뜨렸을 수도.,문서가 식당에 남겨졌을 수도 있습니다.,문서는 아마 식당에 떨어졌다.
30121041,门卡信息,門卡資訊,Keycard information,カードキーの情報,키 카드 정보,키카드 정보,카드 키 정보
30121042,赫里斯保管着门卡。,赫裏斯保管著門卡。,Heris was keeping the keycard.,ハリスはカードキーを保管している。,헤리스가 출입 카드를 보관하고 있다.,헤리스는 키카드를 보관하고 있었습니다.,해리스는 카드키를 보관하고 있다.
30121051,和安德烈的对话,和安德烈的對話,Conversation with Andrei,アンドレとの対話,앙드레와의 대화,안드레이와의 대화,앙드레와의 대화
30121052,萨夫瓦替了赫里斯的班。,薩夫瓦替了赫裏斯的班。,Savva replaced Heris's shift.,サファはハリスの代わりに勤務した。,사브와가 헤리스를 대신해 당직을 선다.,Savva는 Heris의 교대 근무를 대체했습니다.,사파는 해리스 대신 근무했다.
30121061,和萨夫瓦的对话,和薩夫瓦的對話,Conversation with Savva,サファとの対話,사브와와의 대화,사바와의 대화,사파와의 대화
30121062,门卡临时交给了鲍里斯。,門卡臨時交給了鮑裏斯。,Keycard was temporarily handed to Boris.,カードキーをとりあえずポーリスに渡した。,출입 카드는 임시로 보리스에게 넘긴다.,일시적으로 보리스에게 키카드가 전달되었습니다.,카드키를 우선 폴리스에게 건네주었다.
30121071,和尼克诺维奇的对话,和尼克諾維奇的對話,Conversation with Niknovic,ニコロビッチとの対話,니케노비키와의 대화,니노비치와의 대화,니콜로비치와의 대화
30121072,尼克诺维奇似乎很想喝酒。,尼克諾維奇似乎很想喝酒。,Niknovic seemed to be craving for a drink.,ニコロビッチは酒を飲みたそうだ。,니케노비키가 술을 마시고 싶은 거 같다.,Niknovic은 술을 마시고 싶어하는 것 같았습니다.,니콜로비치는 술을 마신 것 같다.
40220011,牢房门卡,牢房門卡,Prison Keycard,牢獄のカードキー,감옥 키 카드,감옥 키카드,감옥 카드 키
40220012,拥有牢房指挥官权限的门卡，可以开启牢房的大门。,擁有牢房指揮官許可權的門卡，可以開啟牢房的大門。,"Keycard with Prison Chief privileges, capable of unlocking the doors to the detention cells.",牢獄司令官の権限付きカードキー。牢獄の正面ゲートを開けられる。,"감옥 사령관 권한이 있는 키 카드가 있으면, 감옥 정문을 열 수 있다. ",교도소장 권한이 있는 키카드로 구금실 문을 열 수 있습니다.,감옥 사령관의 권한이있는 카드 키. 감옥의 전면 게이트를 열 수 있습니다.
40160011,记忆碎片,記憶碎片,Memory Shard,記憶のかけら,기억 파편,메모리 샤드,기억 조각
40160012,黎格的记忆碎片。,黎格的記憶碎片。,Lige's Memory Shard,リゲルの記憶のかけら。,리겔의 기억 파편,라이게의 기억조각,리겔의 기억 조각.
40160021,记忆碎片,記憶碎片,Memory Shard,記憶のかけら,기억 파편,메모리 샤드,기억 조각
40160022,黎格的记忆碎片。,黎格的記憶碎片。,Lige's Memory Shard,リゲルの記憶のかけら。,리겔의 기억 파편,라이게의 기억조각,리겔의 기억 조각.
40160031,记忆碎片,記憶碎片,Memory Shard,記憶のかけら,기억 파편,메모리 샤드,기억 조각
40160032,黎格的记忆碎片。,黎格的記憶碎片。,Lige's Memory Shard,リゲルの記憶のかけら。,리겔의 기억 파편,라이게의 기억조각,리겔의 기억 조각.
40160041,记忆碎片,記憶碎片,Memory Shard,記憶のかけら,기억 파편,메모리 샤드,기억 조각
40160042,黎格的记忆碎片。,黎格的記憶碎片。,Lige's Memory Shard,リゲルの記憶のかけら。,리겔의 기억 파편,라이게의 기억조각,리겔의 기억 조각.
40160051,记忆碎片,記憶碎片,Memory Shard,記憶のかけら,기억 파편,메모리 샤드,기억 조각
40160052,黎格的记忆碎片。,黎格的記憶碎片。,Lige's Memory Shard,リゲルの記憶のかけら。,리겔의 기억 파편,라이게의 기억조각,리겔의 기억 조각.
40160061,记忆碎片,記憶碎片,Memory Shard,記憶のかけら,기억 파편,메모리 샤드,기억 조각
40160062,黎格的记忆碎片。,黎格的記憶碎片。,Lige's Memory Shard,リゲルの記憶のかけら。,리겔의 기억 파편,라이게의 기억조각,리겔의 기억 조각.
40160071,记忆碎片,記憶碎片,Memory Shard,記憶のかけら,기억 파편,메모리 샤드,기억 조각
40160072,黎格的记忆碎片。,黎格的記憶碎片。,Lige's Memory Shard,リゲルの記憶のかけら。,리겔의 기억 파편,라이게의 기억조각,리겔의 기억 조각.
40160081,记忆碎片,記憶碎片,Memory Shard,記憶のかけら,기억 파편,메모리 샤드,기억 조각
40160082,黎格的记忆碎片。,黎格的記憶碎片。,Lige's Memory Shard,リゲルの記憶のかけら。,리겔의 기억 파편,라이게의 기억조각,리겔의 기억 조각.
40260011,记忆碎片,記憶碎片,Memory Shard,記憶のかけら,기억 파편,메모리 샤드,기억 조각
40260012,黎格的记忆碎片。,黎格的記憶碎片。,Lige's Memory Shard,リゲルの記憶のかけら。,리겔의 기억 파편,라이게의 기억조각,리겔의 기억 조각.
40260021,记忆碎片,記憶碎片,Memory Shard,記憶のかけら,기억 파편,메모리 샤드,기억 조각
40260022,黎格的记忆碎片。,黎格的記憶碎片。,Lige's Memory Shard,リゲルの記憶のかけら。,리겔의 기억 파편,라이게의 기억조각,리겔의 기억 조각.
40260031,记忆碎片,記憶碎片,Memory Shard,記憶のかけら,기억 파편,메모리 샤드,기억 조각
40260032,黎格的记忆碎片。,黎格的記憶碎片。,Lige's Memory Shard,リゲルの記憶のかけら。,리겔의 기억 파편,라이게의 기억조각,리겔의 기억 조각.
40260041,记忆碎片,記憶碎片,Memory Shard,記憶のかけら,기억 파편,메모리 샤드,기억 조각
40260042,黎格的记忆碎片。,黎格的記憶碎片。,Lige's Memory Shard,リゲルの記憶のかけら。,리겔의 기억 파편,라이게의 기억조각,리겔의 기억 조각.
40260051,记忆碎片,記憶碎片,Memory Shard,記憶のかけら,기억 파편,메모리 샤드,기억 조각
40260052,黎格的记忆碎片。,黎格的記憶碎片。,Lige's Memory Shard,リゲルの記憶のかけら。,리겔의 기억 파편,라이게의 기억조각,리겔의 기억 조각.
40260061,记忆碎片,記憶碎片,Memory Shard,記憶のかけら,기억 파편,메모리 샤드,기억 조각
40260062,黎格的记忆碎片。,黎格的記憶碎片。,Lige's Memory Shard,リゲルの記憶のかけら。,리겔의 기억 파편,라이게의 기억조각,리겔의 기억 조각.
40260071,记忆碎片,記憶碎片,Memory Shard,記憶のかけら,기억 파편,메모리 샤드,기억 조각
40260072,黎格的记忆碎片。,黎格的記憶碎片。,Lige's Memory Shard,リゲルの記憶のかけら。,리겔의 기억 파편,라이게의 기억조각,리겔의 기억 조각.
40260081,记忆碎片,記憶碎片,Memory Shard,記憶のかけら,기억 파편,메모리 샤드,기억 조각
40260082,黎格的记忆碎片。,黎格的記憶碎片。,Lige's Memory Shard,リゲルの記憶のかけら。,리겔의 기억 파편,라이게의 기억조각,리겔의 기억 조각.
40260211,记忆片段一,記憶片段一,Memory Fragment I,記憶の断片1,기억 파편 1,기억의 조각Ⅰ,기억의 조각 1
40260212,一段藏于黎格记忆深处的相识片段。,一段藏於黎格記憶深處的相識片段。,A short fragment hidden deep inside Lige's memory.,リゲルの記憶の奥に隠された出会いの断片。,리겔의 기억 깊은 곳에 숨겨져 있던 만남의 장면.,리게의 기억 깊은 곳에 숨겨진 짧은 단편.,리겔의 기억 안쪽에 숨겨진 만남의 조각.
40260221,记忆片段二,記憶片段二,Memory Fragment II,記憶の断片2,기억 파편 2,기억의 파편 II,기억의 조각 2
40260222,一段关于黎格与洁芙缇相知的片段。,一段關於黎格與潔芙緹相知的片段。,A short fragment about the relationship between Lige and Jefuty.,リゲルとジェフティの親しさに関する断片。,리겔과 제퓨티가 만난 장면.,Lige와 Jefuty의 관계에 대한 짧은 단편입니다.,리겔과 제프티의 친절에 관한 조각.
40260231,记忆片段三,記憶片段三,Memory Fragment III,記憶の断片3,기억의 파편 3,기억의 파편 III,기억의 조각 3
40260232,一段关于黎格与洁芙缇进行实验的片段。,一段關於黎格與潔芙緹進行實驗的片段。,A short fragment about Lige and Jefuty doing experiments together.,リゲルとジェフティが実施した実験に関する断片。,리겔과 제퓨티가 실험을 하는 장면.,Lige와 Jefuty가 함께 실험을 하는 것에 대한 짧은 단편입니다.,리겔과 제프티가 실시한 실험에 관한 단편.
40260241,记忆片段四,記憶片段四,Memory Fragment IV,記憶の断片4,기억 파편 4,기억의 조각 IV,기억 조각 4
40260242,一段关于黎格与洁芙缇寻找对抗伯劳方法的片段。,一段關於黎格與潔芙緹尋找對抗伯勞方法的片段。,A short fragment about Lige and Jefuty searching for ways to counter the Shrike.,リゲルとジェフティが練ったシュライクへの対抗策に関する断片。,리겔과 제퓨티가 슈라이크에 대항할 방법을 찾는 장면.,Shrike에 대응할 방법을 찾고 있는 Lige와 Jefuty에 대한 짧은 단편입니다.,리겔과 제프티가 반죽한 슈라이크에 대한 대책에 관한 단편.
1001,重组密钥,重組密鑰,Recombination Key,リビルドキー,재조합 키,재조합 키,재빌드 키
1002,用于基因重组的密钥，可以将1个已经领悟的技能或特质重置为1级，并返还已消耗的潜能密钥。,用於基因重組的密鑰，可以將1個已經領悟的技能或特質重置為1級，並返還已消耗的潛能密鑰。,A key for Gene Recombination. Resets 1 skill or trait to Level 1 and refunds the consumed Potential Keys.,ゲノムのリビルドに使用するキー。体得済みのスキルまたは特質1個をレベル1にリセットでき、消費済みのゲノムキーが返還される。,"유전자 재구성에 사용되는 비밀 키. 습득한 스킬 또는 특성 1개를 레벨 1로 리셋할 수 있으며, 소비한 포텐셜 키를 돌려받을 수 있다. ","유전자 재조합의 열쇠. 스킬이나 특성 1개를 1레벨로 재설정하고, 소모된 잠재키를 돌려받습니다.",게놈 재구성에 사용되는 키. 체득이 끝난 스킬 또는 특질 1개를 레벨 1로 리셋할 수 있어 소비된 게놈 키가 반환된다.
1011,重置磁盘,重置磁片,Reset Disk,リセットディスク,디스크 리셋,디스크 재설정,리셋 디스크
1012,用于清除科研资料的磁盘，可以将1个道具的改造进度重置为1级，并返还已消耗的研发点数。,用於清除科研資料的磁片，可以將1個道具的改造進度重置為1級，並返還已消耗的研發點數。,A disk for clearing research data. Resets the ascension progress of 1 item to Level 1 and refunds the consumed Research Points.,科学研究資料の削除に使用するディスク。アイテム1個の改造進度をレベル1にリセットでき、消費済みの研究ポイントが返還される。,"과학 연구 자료 파기에 사용하는 디스크. 아이템 1개의 개조 진도를 레벨 1로 리셋할 수 있으며, 소비한 연구 개발 포인트를 돌려받을 수 있다.",연구 데이터를 삭제하기 위한 디스크입니다. 아이템 1개의 승천 진행도를 1레벨로 재설정하고 소모된 연구 포인트를 환급합니다.,과학연구자료 삭제에 사용하는 디스크. 아이템 1개의 개조진도를 레벨 1로 리셋할 수 있어 소비된 연구포인트가 반환된다.
1021,记忆点,次世代改裝套件,Memory Point,記憶ポイント,메모리 포인트,메모리 포인트,기억 포인트
1022,用于加速时间流动的道具，在第四幕中发动视界跃迁时，每消耗1跃迁点可以跳过后续时间轴上1个已解锁的战役。,當下最新研製出的高科技納米改裝套件，使用後武器會突破自身性能極限，可以將武器改造至6階。,"Item for accelerating the flow of time. When initiating Visual Leap in Act 4, each Leap point consumed allows skipping one unlocked battle on the subsequent timeline.",時間の流れを速めるためのアイテム。第四幕で視野遷移を起動すると、1遷移ポイント使うごとに、その後の時間軸上の解放済み戦役を1つスキップできる。,시간의 흐름을 가속화하는 데 사용되는 아이템. 제4막에서 시야 점프를 시작할 때 소모된 점프 포인트 1포인트로 다음 시간축에서 잠금 해제된 전투 1개를 건너뛸 수 있다.,시간의 흐름을 가속화하는 아이템. 액트 4에서 Visual Leap을 시작할 때 소비된 각 Leap 포인트를 사용하면 다음 타임라인에서 잠금 해제된 전투를 한 번 건너뛸 수 있습니다.,"시간의 흐름을 빠르게 하기 위한 아이템.제4막으로 시야 천이를 기동하면, 1 천이 포인트 사용할 때마다, 그 후의 시간축상의 해방이 끝난 전역을 1개 건너뛸 수 있다."
1031,还原套件,還原套件,Restoration Kit,復元キット,복원 키트,복원 키트,복원 키트
1032,用于将武器还原为出厂配置的套件，可以将任意1把武器重置为1阶，并返还已消耗的升阶材料和零件。,用於將武器還原為出廠配置的套件，可以將任意1把武器重置為1階，並返還已消耗的升階材料和零件。,A kit used for Weapon Reset. It can reset any weapon to Rank 1 and refund the consumed materials and parts by Weapon Upgrade.,武器を初期設定に復元するためのキット。好きな武器1つをレベル1にリセットできる。消耗したレベルの素材とパーツは返還される。,"무기를 리셋하는 복원 키트. 임의의 무기 1개를 레벨 1로 리셋할 수 있으며, 소비한 무기 개조 재료 및 부품을 돌려받을 수 있다.",무기 재설정에 사용되는 키트입니다. 모든 무기를 랭크 1로 재설정하고 무기 업그레이드를 통해 소모된 재료와 부품을 환불받을 수 있습니다.,무기를 초기 설정으로 복원하기 위한 키트. 좋아하는 무기 1개를 레벨 1로 리셋할 수 있다.
400001,初级改造图纸,初級改造圖紙,Basic Upgrade Blueprint,初級改造図面,초급 개조 설계도,기본 업그레이드 청사진,초급 개조 도면
400002,适用于各种武器强化的基础改造图纸，可以将武器改造至2阶。,各种枪械的设计图纸，用于对武器进行强化，可以把武器升级到第2级。,A basic blueprint for upgrading all kinds of firearms. Can upgrade the weapon to Rank 2.,各種銃器の設計図面、武器をLv.2に強化できる。,각종 총기의 설계도. 무기의 강화에 쓰인다. 무기를 레벨 2로 개조할 수 있다.,모든 종류의 총기를 업그레이드하기 위한 기본 청사진입니다. 무기를 랭크 2로 업그레이드할 수 있습니다.,"각종 총기의 설계 도면, 무기를 Lv.2로 강화할 수 있다."
400011,中级改造图纸,中級改造圖紙,Intermediate Upgrade Blueprint,中級改造図面,중급 개조 설계도,중간 업그레이드 청사진,중급 개조 도면
400012,用于提升武器综合性能的进阶改造图纸，可以将武器改造至3阶。,能够提升枪械综合性能的组件，可用于对武器进行进一步的强化改造，可以把武器升级到第3级。,A component for making further upgrade to a firearm that can improve its overall performance. Can upgrade the weapon to Rank 3.,各種銃器の全面的な性能を高められる設計図面、武器をLv.3に強化できる。,총기의 종합 성능을 업그레이드할 수 있는 설계도. 무기의 심층 강화 개조에 쓰인다. 무기를 레벨 3으로 개조할 수 있다.,전체적인 성능을 향상시킬 수 있는 총기의 추가 업그레이드를 위한 부품입니다. 무기를 랭크 3까지 업그레이드할 수 있습니다.,"각종 총기의 전면적인 성능을 높일 수 있는 설계 도면, 무기를 Lv.3으로 강화할 수 있다."
400031,高级改造图纸,高級改造圖紙,Advanced Upgrade Blueprint,上級改造図面,고급 개조 설계도,고급 업그레이드 청사진,고급 개조 도면
400032,针对不同武器优势进行特殊改造的图纸，可以将武器改造至4阶。,針對不同武器優勢進行特殊改造的圖紙，可以將武器改造至4階。,Designs for special upgrades for different weapon advantages. Can upgrade the weapon to Rank 4.,それぞれの武器の長所に合わせて特殊な改造を施せる図面。武器をグレード4まで改造できる。,다른 무기 우위에 따라 특수 개조한 설계도. 무기를 레벨 4로 개조할 수 있다.,다양한 무기 이점을 위한 특별 업그레이드를 위한 설계. 무기를 랭크 4까지 업그레이드할 수 있습니다.,각각의 무기의 장점에 맞추어 특수한 개조를 할 수 있는 도면.무기를 그레이드 4까지 개조할 수 있다.
400041,精英改装套件,精英改装套件,Elite Upgrade Kit,精鋭改造セット,엘리트 개조 키트,엘리트 업그레이드 키트,정예 개조 세트
400042,为了发挥武器最强性能而开发的精英改装套件，可以将武器改造至5阶。,為了發揮武器最強性能而開發的精英改裝套件，可以將武器改造至5階。,Elite Upgrade Kit developed to bring out the best in weapon performance. Can upgrade the weapon to Rank 5.,武器の性能を最大限引き出せるように開発された精鋭改造セット。武器をグレード5まで改造できる。,무기의 성능을 최대한으로 발휘하기 위해 개발한 정예 개조 키트. 무기를 레벨 5로 개조할 수 있다.,최고의 무기 성능을 끌어내기 위해 개발된 엘리트 업그레이드 키트. 무기를 랭크 5까지 업그레이드할 수 있습니다.,무기의 성능을 최대한 끌어낼 수 있도록 개발된 정예 개조 세트. 무기를 그레이드 5까지 개조할 수 있다.
400051,次世代改装套件,次世代改裝套件,Next-Gen Upgrade Kit,次世代改造キット,차세대 개조 키트,차세대 업그레이드 키트,차세대 개조 키트
400052,当下最新研制出的高科技纳米改装套件，使用后武器会突破自身性能极限，可以将武器改造至6阶。,當下最新研製出的高科技納米改裝套件，使用後武器會突破自身性能極限，可以將武器改造至6階。,The most recently developed high-tech nano-upgrade kit. The weapon will surpass its performance limits and can be upgraded to Rank 6 after use.,性能の限界を超える改造により、武器をレベル6に上げられる最新のハイテクナノ改造キット。,새롭게 개발된 차세대 나노 개조 키트. 사용 시 무기 자체 성능 한계를 돌파한다. 무기를 레벨 6으로 개조할 수 있다.,가장 최근에 개발된 첨단 나노 업그레이드 키트입니다. 무기는 성능 한계를 초과하며 사용 후 랭크 6으로 업그레이드할 수 있습니다.,성능의 한계를 넘는 개조로 무기를 레벨 6으로 올릴 수 있는 최신 하이테크 나노 개조 키트.